id,latitude,longitude,neighbourhood,room_type,bedrooms,cleaning_fee,security_deposit,Free_parking_on_premises,extra_people,Pool,Dryer,m2,reviews_per_month,Hot_tub,Air_conditioning,Crib,Washer,Dishwasher,Suitable_for_events,property_type,Full_kitchen,Internet,Bathtub,Cable_TV,price
32000696,-22.98368,-43.1966,1,0,2.0,250.0,380.0,1,50.0,0,1,20908.0,1.0,0,1,0,1,0,0,1,0,0,0,1,348.0
32013159,-22.92434,-43.18363,5,1,1.0,160.0,403.0,0,50.0,1,0,7869.0,0.78,0,1,0,0,0,0,4,0,0,0,1,189.0
32018755,-22.98732,-43.23209,3,1,1.0,75.0,0.0,0,50.0,0,0,23625.0,2.95,0,1,0,1,0,0,1,0,0,0,1,97.0
32030825,-22.96389,-43.19437,0,0,2.0,100.0,500.0,0,30.0,0,0,12169.0,0.8,0,1,0,0,0,0,1,0,0,0,0,231.0
32031832,-22.94877,-43.18571,8,0,2.0,175.0,0.0,1,0.0,0,0,11378.0,1.1,0,1,0,1,0,0,1,0,0,0,0,239.0
32033356,-22.98364,-43.20081,1,1,1.0,150.0,400.0,1,80.0,0,0,20908.0,0.23,0,1,0,1,0,0,1,0,0,0,1,160.0
32035607,-22.984270000000002,-43.19676,1,0,3.0,180.0,10000.0,0,100.0,0,0,20908.0,0.63,0,1,0,1,1,0,1,0,0,0,0,399.0
32036632,-22.993560000000002,-43.49331,12,0,1.0,50.0,371.0,1,50.0,0,0,6120.0,0.11,0,1,0,0,0,0,4,0,0,0,0,181.0
32039346,-22.91232,-43.18695,4,1,1.0,0.0,0.0,0,85.0,0,0,3277.0,1.46,0,1,0,1,0,0,1,0,0,0,0,97.0
32041405,-22.95482,-43.19502,8,0,3.0,250.0,2000.0,0,40.0,0,0,11378.0,1.94,0,1,0,0,0,0,1,0,0,0,0,348.0
32042219,-22.977610000000002,-43.1912,0,1,1.0,0.0,0.0,0,65.0,0,0,12169.0,6.41,0,0,0,1,0,0,1,0,0,0,1,101.0
32044360,-22.9181,-43.1795,5,0,0.0,0.0,370.0,0,0.0,0,0,7869.0,0.11,0,0,0,0,0,0,1,0,0,0,0,122.0
32046194,-22.98538,-43.19582,1,0,2.0,73.0,0.0,0,49.0,0,0,20908.0,0.4,0,1,0,0,0,0,1,0,0,0,0,395.0
32046585,-22.95476,-43.17966,8,0,1.0,150.0,0.0,0,20.0,0,0,11378.0,0.23,0,0,0,0,0,0,1,0,0,0,0,80.0
32049455,-23.00465,-43.30843,7,0,0.0,100.0,398.0,0,75.0,0,0,9334.0,1.61,0,1,0,0,0,0,1,0,0,0,0,109.0
32049754,-22.98476,-43.19539,1,1,1.0,120.0,0.0,0,300.0,0,0,20908.0,0.11,0,1,0,0,0,0,1,0,0,0,1,802.0
32060811,-22.98058,-43.21933,3,0,3.0,150.0,0.0,1,50.0,0,0,23625.0,0.97,0,1,0,1,0,0,1,0,0,0,0,298.0
32063963,-23.00346,-43.34174,7,1,1.0,120.0,0.0,0,0.0,1,0,9334.0,0.57,0,1,0,0,0,0,1,0,0,0,1,126.0
32064461,-22.98505,-43.20828,1,0,1.0,100.0,0.0,0,0.0,0,0,20908.0,1.03,0,1,0,1,0,0,1,0,0,0,0,218.0
32066538,-22.9765,-43.18864,0,0,3.0,100.0,500.0,0,100.0,0,0,12169.0,1.82,0,1,0,1,0,0,0,0,0,0,0,252.0
32066671,-23.030379999999997,-43.47619,12,0,3.0,0.0,0.0,1,40.0,0,0,6120.0,1.48,0,0,0,1,0,0,1,0,0,0,1,168.0
32068146,-22.96302,-43.17511,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,1.61,0,1,0,0,0,0,1,0,0,0,0,130.0
32069879,-23.02242,-43.45221,12,0,1.0,100.0,500.0,1,100.0,1,0,6120.0,0.58,0,1,0,1,0,0,1,0,0,0,1,260.0
32079672,-22.92976,-43.176829999999995,2,0,1.0,100.0,0.0,0,0.0,0,0,11099.0,0.23,0,1,0,1,0,0,1,0,0,0,0,348.0
32080461,-23.00754,-43.36679,7,0,2.0,180.0,0.0,1,50.0,1,0,9334.0,0.23,0,1,0,0,0,0,1,0,0,0,0,420.0
32082738,-22.9642,-43.19607,0,1,1.0,0.0,0.0,0,50.0,0,0,12169.0,0.23,0,1,0,1,0,0,4,0,0,0,0,122.0
32089079,-22.983620000000002,-43.19858,1,0,3.0,240.0,1500.0,0,80.0,0,0,20908.0,0.65,0,1,0,1,0,0,1,0,0,0,1,319.0
32098510,-22.949370000000002,-43.17939000000001,8,1,1.0,277.0,1000.0,0,99.0,0,0,11378.0,0.34,0,0,0,0,0,0,1,0,0,0,0,67.0
32100959,-22.96225,-43.18058,0,0,1.0,0.0,400.0,0,0.0,0,0,12169.0,0.11,0,1,0,0,0,0,1,0,0,0,0,491.0
32101986,-22.96695,-43.181999999999995,0,0,1.0,116.0,0.0,0,0.0,0,0,12169.0,0.23,1,1,0,1,0,0,0,0,0,0,0,210.0
32102038,-22.98784,-43.19282000000001,1,0,3.0,260.0,800.0,1,40.0,0,0,20908.0,1.69,0,1,0,1,0,0,1,0,1,0,1,546.0
32103924,-22.93497,-43.18492,10,1,1.0,150.0,0.0,0,0.0,0,0,9687.0,0.23,0,1,0,1,0,0,1,0,0,0,0,122.0
32104068,-22.93619,-43.18493,10,1,1.0,150.0,0.0,0,0.0,0,0,9687.0,0.34,0,1,0,1,0,0,1,0,0,0,0,122.0
32105708,-22.981479999999998,-43.191990000000004,0,0,2.0,150.0,0.0,0,0.0,0,0,12169.0,0.41,0,1,0,1,0,0,1,0,0,0,0,264.0
32108537,-23.02219,-43.511179999999996,12,0,2.0,150.0,0.0,1,0.0,1,0,6120.0,1.09,0,1,0,0,0,1,0,0,0,0,1,252.0
32113005,-23.00431,-43.34168,7,0,0.0,0.0,0.0,1,0.0,1,0,9334.0,0.27,0,1,0,0,0,0,3,0,0,0,0,281.0
32113265,-22.97779,-43.18891,0,1,1.0,100.0,0.0,0,0.0,0,1,12169.0,1.62,0,1,0,1,0,0,1,0,0,0,1,206.0
32113783,-22.99474,-43.41023,7,0,3.0,55.0,1500.0,1,95.0,1,0,9334.0,0.93,0,1,0,1,0,0,4,0,0,0,1,793.0
32118866,-22.98156,-43.21355,1,0,2.0,100.0,1000.0,0,0.0,0,0,20908.0,1.21,0,1,0,1,0,0,1,0,0,0,1,260.0
32121333,-22.9243,-43.19488,5,1,1.0,20.0,0.0,0,25.0,0,0,7869.0,0.11,0,0,0,1,0,0,4,0,0,0,0,50.0
32122848,-22.98466,-43.191990000000004,0,1,1.0,100.0,0.0,0,0.0,0,0,12169.0,0.15,0,1,0,1,0,0,1,0,1,0,1,151.0
32125765,-23.00992,-43.32993,7,0,3.0,300.0,0.0,1,0.0,0,0,9334.0,0.56,0,1,0,1,0,0,1,0,0,0,0,1150.0
32127854,-22.98048,-43.1924,0,0,3.0,150.0,0.0,0,0.0,0,0,12169.0,0.55,0,0,0,1,0,0,1,0,0,0,0,252.0
32128868,-22.96363,-43.17774,0,0,1.0,80.0,0.0,0,0.0,0,0,12169.0,3.76,0,1,0,1,0,0,1,0,0,0,0,151.0
32129772,-22.977729999999998,-43.2269,16,0,1.0,210.0,0.0,0,25.0,0,1,13814.0,1.22,0,1,0,1,0,0,1,0,0,0,1,202.0
32134422,-23.0176,-43.46326,12,0,3.0,220.0,0.0,1,0.0,1,0,6120.0,0.69,0,1,0,1,0,0,1,0,0,0,0,1100.0
32134883,-23.00928,-43.45234,12,0,2.0,252.0,840.0,1,189.0,1,0,6120.0,0.64,0,1,0,1,0,0,0,0,0,0,0,210.0
32134948,-23.01182,-43.30206,7,0,3.0,150.0,0.0,1,0.0,0,1,9334.0,1.09,0,1,0,1,0,0,1,0,0,0,0,848.0
32136347,-22.97168,-43.1904,0,0,1.0,110.0,0.0,0,0.0,0,0,12169.0,3.55,0,1,0,0,0,0,2,0,0,0,0,122.0
32136433,-22.99411,-43.34983,7,1,1.0,100.0,0.0,1,100.0,1,1,9334.0,0.11,1,1,0,1,0,0,1,0,0,0,1,218.0
32139949,-22.98331,-43.24333,16,0,3.0,197.0,420.0,1,0.0,1,0,13814.0,0.11,1,1,0,1,0,0,4,0,0,0,0,840.0
32147325,-22.95985,-43.20675,6,1,1.0,88.0,0.0,1,0.0,0,0,14269.0,2.55,0,1,0,1,0,0,1,0,0,0,1,143.0
32150592,-22.96529,-43.18022,0,1,1.0,120.0,500.0,0,150.0,0,0,12169.0,0.34,0,0,0,0,0,0,1,0,0,0,0,122.0
32161876,-22.96487,-43.17784,0,0,4.0,250.0,800.0,0,0.0,0,1,12169.0,0.58,1,1,0,1,0,0,1,0,1,0,1,768.0
32162225,-22.97516,-43.22818,16,0,1.0,180.0,500.0,0,80.0,0,0,13814.0,0.79,0,1,0,1,1,0,2,0,0,0,0,344.0
32164442,-22.96617,-43.19146,0,0,3.0,200.0,0.0,0,0.0,0,0,12169.0,0.24,0,1,0,1,0,0,1,0,0,0,0,600.0
32165369,-22.981360000000002,-43.19336,0,0,3.0,200.0,0.0,1,80.0,0,0,12169.0,0.34,0,1,0,1,0,0,1,0,0,0,0,369.0
32166803,-22.97393,-43.4146,7,0,1.0,0.0,0.0,1,0.0,1,0,9334.0,2.79,0,0,0,0,0,0,1,0,0,0,0,122.0
32176158,-22.96789,-43.18589,0,0,2.0,252.0,0.0,1,84.0,0,0,12169.0,0.41,0,1,0,1,0,0,1,0,1,0,1,437.0
32177322,-22.92502,-43.17945,17,0,0.0,150.0,0.0,0,0.0,0,0,10486.0,0.11,0,1,0,1,0,0,1,0,0,0,0,382.0
32177462,-22.9218,-43.18154000000001,5,0,0.0,30.0,0.0,0,30.0,0,0,7869.0,0.23,0,0,0,0,0,0,1,0,0,0,1,105.0
32178530,-22.95682,-43.18723,8,1,1.0,140.0,450.0,0,50.0,0,0,11378.0,0.67,0,0,0,0,0,0,1,0,0,1,0,80.0
32179928,-22.922729999999998,-43.17817,17,0,1.0,120.0,0.0,0,40.0,0,0,10486.0,7.42,0,1,0,0,0,0,1,0,0,0,0,164.0
32181478,-22.96324,-43.17532,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,0.89,0,1,0,0,0,0,0,0,0,0,0,71.0
32183796,-22.97352,-43.19319,0,1,1.0,0.0,0.0,1,0.0,0,0,12169.0,0.94,1,1,0,0,0,0,3,0,0,0,1,252.0
32185191,-22.92286,-43.1774,17,0,1.0,150.0,0.0,0,50.0,0,0,10486.0,0.61,0,1,0,1,0,0,1,0,0,0,0,113.0
32185570,-22.96293,-43.17365,0,0,2.0,372.0,930.0,0,0.0,0,0,12169.0,0.23,0,1,0,1,0,0,1,0,0,0,0,743.0
32188409,-22.98415,-43.20308,1,0,2.0,420.0,0.0,0,105.0,0,0,20908.0,0.35,0,1,0,1,0,0,1,0,0,0,1,840.0
32188915,-22.97054,-43.18604000000001,0,1,1.0,50.0,0.0,0,30.0,0,0,12169.0,0.11,0,0,0,1,0,0,1,0,0,0,0,479.0
32204554,-22.98453,-43.1959,1,0,2.0,0.0,0.0,0,84.0,0,0,20908.0,1.29,0,1,0,1,0,0,1,0,0,0,0,420.0
32205152,-22.976229999999997,-43.192679999999996,0,0,1.0,150.0,394.0,0,50.0,0,0,12169.0,1.17,0,1,0,1,0,0,1,0,0,0,0,109.0
32206997,-22.972720000000002,-43.18938,0,0,1.0,150.0,400.0,0,30.0,0,0,12169.0,0.39,0,1,0,0,0,0,1,0,0,0,0,160.0
32207257,-22.96517,-43.18711,0,0,2.0,150.0,0.0,0,24.0,0,0,12169.0,0.23,0,0,0,0,0,0,1,0,0,0,0,151.0
32209905,-22.987270000000002,-43.19295,1,0,0.0,120.0,0.0,0,0.0,0,0,20908.0,0.37,0,1,0,0,0,0,1,0,0,0,0,680.0
32212971,-22.97384,-43.41434,7,2,1.0,50.0,0.0,1,150.0,0,0,9334.0,0.64,0,1,0,1,0,0,0,0,0,0,0,281.0
32215059,-22.9712,-43.18803,0,0,1.0,0.0,500.0,0,0.0,0,0,12169.0,0.61,0,1,0,0,0,0,1,0,0,0,0,202.0
32223226,-22.96689,-43.1805,0,1,1.0,75.0,0.0,0,40.0,0,0,12169.0,0.66,0,1,0,1,1,0,1,0,0,0,0,130.0
32229221,-22.98557000000001,-43.19003,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,2.21,0,1,0,0,0,0,1,0,0,0,1,202.0
32231699,-23.00272,-43.37225,7,0,2.0,150.0,1500.0,1,100.0,0,0,9334.0,0.63,0,1,0,1,0,0,1,0,0,0,0,579.0
32232624,-22.96805,-43.39484,7,0,2.0,60.0,1800.0,1,0.0,1,1,9334.0,0.8,0,1,0,0,0,0,1,0,0,0,0,252.0
32232702,-22.98552,-43.19976,1,0,1.0,160.0,500.0,0,0.0,0,0,20908.0,2.17,0,1,0,0,0,0,1,0,1,0,1,214.0
32233486,-22.98118,-43.20614000000001,1,0,2.0,199.0,0.0,0,99.0,0,0,20908.0,0.11,0,1,0,1,0,0,1,0,0,0,1,701.0
32234361,-22.98392,-43.20127,1,0,1.0,150.0,500.0,1,0.0,0,1,20908.0,0.17,0,1,0,1,0,0,0,0,0,0,1,214.0
32234369,-23.01118,-43.3295,7,0,2.0,200.0,2000.0,1,0.0,1,0,9334.0,1.29,0,1,0,1,0,0,1,0,1,0,1,487.0
32238453,-22.97805,-43.18835,0,0,1.0,80.0,0.0,0,20.0,0,0,12169.0,0.63,0,1,0,0,0,0,1,0,0,0,0,197.0
32239435,-22.9612,-43.174820000000004,0,0,2.0,140.0,600.0,0,50.0,0,0,12169.0,0.11,0,1,0,1,0,0,1,0,1,0,1,306.0
32239860,-22.961389999999998,-43.20743,13,0,1.0,200.0,1000.0,1,100.0,0,0,15616.0,1.22,0,0,0,1,0,0,1,0,0,0,0,185.0
32246938,-22.981370000000002,-43.19222,0,0,3.0,0.0,0.0,1,100.0,0,0,12169.0,0.34,0,0,0,1,0,0,1,0,0,0,0,621.0
32250683,-22.92834,-43.17471,2,0,1.0,260.0,1000.0,0,30.0,0,0,11099.0,1.0,0,0,0,1,0,0,1,0,0,0,0,151.0
32252183,-22.96286,-43.17221,15,0,1.0,120.0,0.0,0,60.0,0,0,12211.0,1.03,0,0,1,0,0,0,1,0,0,0,0,298.0
32252624,-22.969379999999997,-43.185159999999996,0,1,1.0,60.0,0.0,0,0.0,0,0,12169.0,1.09,0,0,0,1,0,0,1,0,0,0,0,101.0
32267291,-23.0147,-43.302279999999996,7,1,1.0,45.0,2000.0,1,200.0,1,0,9334.0,2.15,1,1,0,1,0,0,1,0,0,0,0,252.0
32268168,-22.98134,-43.19226,0,0,1.0,140.0,400.0,0,0.0,0,0,12169.0,0.45,0,1,0,0,0,0,1,0,0,0,0,109.0
32276843,-22.976570000000002,-43.41362,7,0,1.0,90.0,0.0,1,100.0,1,0,9334.0,1.31,1,1,0,0,0,0,3,0,0,0,0,101.0
32281123,-22.945710000000002,-43.18152,8,0,1.0,120.0,0.0,0,50.0,0,0,11378.0,0.23,0,1,0,1,0,0,1,0,0,0,0,164.0
32281795,-22.98388,-43.22555,3,0,3.0,160.0,0.0,1,90.0,0,0,23625.0,1.6,0,1,0,1,0,0,1,0,0,0,0,600.0
32282147,-22.96284,-43.22097,6,0,2.0,150.0,0.0,1,0.0,0,0,14269.0,0.23,0,1,0,1,0,0,1,0,0,0,0,550.0
32282385,-22.96933,-43.18911,0,0,2.0,0.0,0.0,0,25.0,0,0,12169.0,1.5,0,1,0,1,0,0,0,0,0,0,0,239.0
32284937,-23.01459,-43.300940000000004,7,1,1.0,95.0,1000.0,0,0.0,1,0,9334.0,1.15,0,1,0,0,0,0,1,0,0,0,1,348.0
32286148,-23.01294,-43.30232,7,1,1.0,95.0,1000.0,0,0.0,1,0,9334.0,1.37,0,1,0,0,0,0,1,0,0,0,1,348.0
32287325,-22.92144,-43.18909,5,1,1.0,0.0,0.0,0,20.0,0,0,7869.0,6.74,0,0,0,0,0,0,4,0,0,0,0,84.0
32287379,-22.98281,-43.19008,0,0,1.0,100.0,0.0,0,0.0,0,0,12169.0,1.33,0,1,0,0,0,0,1,0,0,0,0,172.0
32290831,-22.96727000000001,-43.392509999999994,7,0,2.0,80.0,500.0,1,0.0,1,1,9334.0,0.34,1,1,0,1,0,0,0,0,0,0,0,260.0
32291141,-22.96919,-43.18885,0,0,1.0,210.0,2099.0,0,34.0,0,1,12169.0,1.42,0,1,0,1,0,0,1,0,0,0,1,206.0
32297888,-22.98772,-43.19113,1,0,1.0,100.0,1000.0,1,50.0,1,0,20908.0,0.35,0,1,0,0,0,0,3,0,0,0,0,290.0
32299961,-22.98797,-43.192190000000004,1,0,1.0,160.0,500.0,1,30.0,1,1,20908.0,0.94,0,1,0,1,0,0,1,0,1,0,1,214.0
32300198,-23.01572,-43.47428,12,0,2.0,180.0,0.0,1,80.0,1,0,6120.0,1.11,0,1,0,1,0,0,0,0,0,0,0,151.0
32301675,-22.92676,-43.17772,17,0,1.0,150.0,0.0,0,80.0,0,0,10486.0,0.12,0,1,0,0,0,0,1,0,1,0,0,260.0
32301923,-22.91367,-43.19222,5,0,0.0,100.0,0.0,0,80.0,0,0,7869.0,0.11,0,1,0,0,0,0,1,0,0,0,0,101.0
32303683,-22.98224,-43.219429999999996,3,1,1.0,70.0,400.0,0,30.0,0,0,23625.0,0.68,0,0,0,0,0,0,1,0,0,0,1,101.0
32306174,-22.99402000000001,-43.34944,7,1,1.0,50.0,0.0,1,0.0,1,1,9334.0,0.46,1,1,0,1,0,0,1,0,0,0,1,202.0
32308417,-22.93705,-43.19211,10,0,4.0,200.0,500.0,1,25.0,1,0,9687.0,0.39,0,1,0,1,0,0,4,0,0,0,1,298.0
32310082,-22.99837,-43.34654000000001,7,0,2.0,150.0,0.0,1,0.0,1,0,9334.0,0.29,1,1,0,1,0,0,0,0,0,0,0,348.0
32311410,-22.96126,-43.17645,0,0,2.0,160.0,1000.0,1,40.0,0,0,12169.0,4.43,0,1,1,1,0,0,1,0,0,1,1,999.0
32313394,-22.984370000000002,-43.20327,1,0,3.0,350.0,3000.0,1,150.0,0,0,20908.0,0.11,0,1,0,0,0,0,1,0,0,0,0,1251.0
32313927,-22.97878,-43.19113,0,0,3.0,300.0,1500.0,1,50.0,0,0,12169.0,0.44,0,1,0,1,0,0,1,0,0,0,0,890.0
32315953,-22.96258,-43.17751,0,0,1.0,99.0,0.0,0,0.0,0,1,12169.0,3.28,0,0,0,1,0,0,1,0,0,0,1,130.0
32321809,-22.92634,-43.2313,11,1,1.0,30.0,0.0,0,25.0,0,0,6193.0,0.34,0,0,0,0,0,0,1,0,0,0,0,50.0
32323920,-22.93327,-43.17671,2,0,1.0,150.0,0.0,0,60.0,0,0,11099.0,0.34,0,0,0,0,0,0,1,0,0,0,0,202.0
32328774,-22.984379999999998,-43.19932,1,0,3.0,100.0,0.0,0,0.0,0,0,20908.0,0.23,0,1,0,1,0,0,1,0,0,0,0,781.0
32330811,-22.967389999999998,-43.18355,0,0,1.0,100.0,0.0,0,100.0,0,0,12169.0,0.22,0,1,0,0,0,0,1,0,0,0,0,101.0
32333819,-22.94453,-43.18412,8,0,3.0,180.0,0.0,1,150.0,1,0,11378.0,0.35,1,1,0,0,0,0,1,0,0,0,0,848.0
32334287,-23.01439,-43.298629999999996,7,0,1.0,0.0,0.0,1,0.0,1,1,9334.0,0.93,0,1,0,1,0,0,0,0,0,0,1,298.0
32338509,-23.02647,-43.477909999999994,12,0,2.0,150.0,2000.0,1,40.0,0,0,6120.0,2.02,0,0,0,1,0,1,1,0,0,0,1,298.0
32339893,-22.913729999999997,-43.18331,4,0,1.0,120.0,0.0,0,0.0,0,0,3277.0,0.23,0,0,0,1,0,0,1,0,0,0,0,227.0
32341722,-22.9737,-43.189209999999996,0,0,2.0,200.0,500.0,0,70.0,0,0,12169.0,2.11,0,1,0,1,1,0,1,0,0,0,0,113.0
32351059,-22.95386,-43.19142,8,1,1.0,150.0,0.0,0,100.0,1,0,11378.0,0.11,1,1,0,1,0,0,0,0,0,0,0,218.0
32351069,-22.96444,-43.18412,0,0,1.0,100.0,900.0,1,0.0,1,1,12169.0,0.23,0,1,0,1,0,0,1,0,0,0,1,348.0
32351954,-22.96586,-43.19079,0,0,1.0,120.0,0.0,0,50.0,0,1,12169.0,1.26,0,1,0,0,0,0,1,0,0,0,0,202.0
32354929,-22.954079999999998,-43.193999999999996,8,0,1.0,120.0,1500.0,0,60.0,0,0,11378.0,0.26,0,1,0,0,0,0,1,0,0,0,0,139.0
32357724,-22.97705,-43.19103,0,0,3.0,250.0,3000.0,1,0.0,0,0,12169.0,0.84,0,1,0,0,0,0,1,0,0,0,1,550.0
32359649,-22.91057,-43.184870000000004,4,0,1.0,100.0,500.0,0,0.0,0,0,3277.0,0.65,0,0,0,0,0,0,1,0,0,0,0,348.0
32363736,-22.95279,-43.17758,8,0,2.0,150.0,0.0,1,35.0,1,0,11378.0,0.96,0,1,0,1,0,0,1,0,0,0,0,348.0
32363926,-22.98651,-43.19017,0,1,0.0,40.0,0.0,0,30.0,0,0,12169.0,0.12,0,0,0,1,0,0,1,0,0,0,0,101.0
32367018,-22.96186,-43.1677,15,0,3.0,255.0,1000.0,1,79.0,0,0,12211.0,0.36,0,1,0,1,0,0,1,0,0,0,1,445.0
32374354,-22.94745,-43.182320000000004,8,0,0.0,60.0,0.0,0,0.0,0,1,11378.0,1.14,0,1,0,1,0,0,1,0,0,0,0,134.0
32375226,-22.97663,-43.18987,0,0,3.0,300.0,2000.0,1,0.0,0,0,12169.0,0.78,1,1,0,1,0,0,1,0,0,0,0,550.0
32376209,-22.970129999999997,-43.18768,0,1,1.0,0.0,0.0,0,30.0,0,0,12169.0,1.13,0,1,0,0,0,0,1,0,0,0,0,71.0
32377409,-22.947039999999998,-43.18454000000001,8,0,1.0,160.0,1500.0,0,30.0,0,0,11378.0,0.46,0,0,0,1,0,0,1,0,1,0,0,189.0
32378427,-22.93621,-43.20257,5,1,3.0,150.0,0.0,1,100.0,0,0,7869.0,0.11,0,1,0,1,0,0,1,0,0,0,0,109.0
32379464,-22.9825,-43.20365,1,0,2.0,420.0,0.0,0,105.0,0,0,20908.0,0.34,0,1,0,1,0,0,1,0,0,0,1,126.0
32380070,-23.009529999999998,-43.3245,7,0,3.0,200.0,1000.0,1,0.0,1,0,9334.0,0.64,0,1,0,1,0,0,1,0,0,0,0,751.0
32382670,-22.983439999999998,-43.219429999999996,3,0,1.0,100.0,0.0,0,0.0,0,0,23625.0,4.63,0,1,0,1,0,0,1,0,0,0,1,273.0
32383270,-23.011210000000002,-43.32976,7,0,2.0,220.0,0.0,1,0.0,1,0,9334.0,0.68,0,1,0,0,0,0,0,0,0,0,0,382.0
32396798,-22.98126,-43.22144,3,0,2.0,150.0,0.0,0,100.0,0,0,23625.0,0.34,0,1,0,1,0,0,1,0,0,0,1,365.0
32405108,-22.98509,-43.19235,0,1,2.0,150.0,500.0,0,0.0,0,0,12169.0,0.23,0,1,0,1,0,0,1,0,0,0,0,181.0
32405551,-23.01089,-43.47134000000001,12,1,1.0,45.0,0.0,1,60.0,1,0,6120.0,0.11,0,1,0,1,0,0,0,0,0,0,1,151.0
32406038,-22.96882,-43.20292,13,0,3.0,150.0,0.0,1,100.0,1,1,15616.0,0.79,0,1,0,1,0,0,1,0,0,0,1,243.0
32409717,-22.96965,-43.187129999999996,0,0,1.0,150.0,500.0,0,200.0,0,0,12169.0,0.27,0,1,0,0,0,0,1,0,0,0,0,151.0
32415645,-23.004179999999998,-43.32442,7,0,3.0,150.0,0.0,1,0.0,1,0,9334.0,0.14,0,1,0,0,0,0,0,0,0,0,0,290.0
32416973,-22.9684,-43.187490000000004,0,0,1.0,80.0,0.0,0,0.0,0,0,12169.0,4.76,0,1,0,0,0,0,1,0,0,0,0,105.0
32417157,-22.96333,-43.216570000000004,6,0,2.0,0.0,0.0,0,200.0,0,1,14269.0,0.23,0,1,0,1,0,0,1,0,0,0,1,999.0
32417877,-22.92231,-43.18905,5,1,1.0,21.0,0.0,0,60.0,0,0,7869.0,0.11,0,1,0,1,0,0,0,0,0,0,0,76.0
32419272,-22.94527,-43.1833,8,0,1.0,650.0,0.0,0,500.0,0,0,11378.0,3.33,0,0,0,0,0,0,2,0,0,0,0,97.0
32421153,-22.98573,-43.20763,1,0,2.0,200.0,1500.0,1,0.0,1,1,20908.0,0.12,0,1,0,1,0,0,3,0,0,0,0,848.0
32421381,-22.97468,-43.228320000000004,16,0,3.0,160.0,395.0,1,40.0,0,1,13814.0,1.23,0,1,0,1,0,0,1,0,0,0,1,239.0
32424844,-22.98005,-43.41465,7,0,3.0,150.0,0.0,1,70.0,1,0,9334.0,1.09,0,1,0,1,0,0,1,0,0,0,0,500.0
32432534,-22.96957,-43.18892,0,0,0.0,130.0,400.0,0,20.0,0,0,12169.0,1.01,0,1,0,0,0,0,1,0,0,0,0,101.0
32435344,-23.0029,-43.32887,7,0,1.0,150.0,0.0,1,0.0,1,0,9334.0,0.46,0,1,0,0,0,0,1,0,0,0,0,290.0
32440899,-23.0112,-43.32103,7,1,1.0,140.0,0.0,1,0.0,1,0,9334.0,0.34,0,1,0,1,0,0,1,0,0,0,0,428.0
32441301,-22.97051,-43.18622,0,0,1.0,50.0,0.0,0,70.0,0,0,12169.0,0.34,0,1,0,1,0,0,1,0,0,0,0,550.0
32442619,-22.96902,-43.39241,7,0,2.0,0.0,400.0,1,70.0,1,1,9334.0,0.69,1,1,0,1,0,0,0,0,0,0,0,500.0
32443932,-22.92235,-43.18651,5,1,1.0,21.0,0.0,0,60.0,0,0,7869.0,0.34,0,1,0,1,0,0,0,0,0,0,1,101.0
32445053,-22.98325,-43.19107,0,0,1.0,150.0,0.0,0,85.0,0,1,12169.0,0.46,0,0,0,1,0,0,1,0,0,0,1,197.0
32445459,-22.923560000000002,-43.2282,11,1,2.0,0.0,0.0,0,0.0,0,0,6193.0,0.23,0,1,0,1,0,0,1,0,0,0,0,202.0
32446741,-22.99981,-43.35652,7,0,1.0,150.0,2000.0,1,150.0,0,0,9334.0,1.64,0,1,0,1,0,0,0,0,0,0,1,340.0
32461720,-22.99938,-43.30482,7,0,4.0,300.0,3000.0,1,0.0,1,0,9334.0,0.63,0,1,0,1,0,1,4,0,1,1,0,1944.0
32461853,-23.01042,-43.43602,7,0,2.0,160.0,0.0,1,100.0,1,1,9334.0,0.57,0,1,0,1,0,0,0,0,0,0,0,348.0
32461854,-23.00991,-43.31325,7,1,1.0,100.0,0.0,0,50.0,0,0,9334.0,2.62,0,1,0,1,0,0,1,0,0,0,0,109.0
32461893,-22.970029999999998,-43.18568,0,0,1.0,150.0,500.0,0,70.0,0,0,12169.0,0.23,0,1,0,0,0,0,1,0,0,0,1,181.0
32462294,-23.0049,-43.34176,7,1,1.0,120.0,0.0,1,0.0,1,0,9334.0,1.0,0,1,0,0,0,0,2,0,0,0,1,218.0
32464865,-22.96806,-43.18788,0,0,1.0,100.0,900.0,0,0.0,0,0,12169.0,0.29,0,1,0,1,1,0,0,1,0,0,1,592.0
32465354,-22.97283,-43.22531,16,0,2.0,150.0,0.0,1,0.0,0,0,13814.0,0.12,0,1,0,1,1,0,1,0,0,0,1,1448.0
32466028,-22.92342,-43.1909,5,1,2.0,0.0,0.0,0,100.0,0,0,7869.0,0.63,0,0,0,1,0,0,4,0,0,0,0,181.0
32467782,-22.98925,-43.22833,3,0,2.0,200.0,2000.0,1,0.0,0,0,23625.0,0.81,0,1,0,0,0,0,1,0,0,0,0,600.0
32467917,-22.94911,-43.18655,8,0,1.0,150.0,1000.0,1,0.0,1,0,11378.0,0.34,0,1,0,1,0,0,1,0,0,0,1,160.0
