id,neighbourhood,bedrooms,realizado,previsto,diferenca_relativa,ranking
34420164,Copacabana,2.0,298.0,255.48299153488108,0.1664181564873921,0.8678871966997809
8782032,Botafogo,2.0,399.0,341.6172265891715,0.16797388698385807,0.8673843517517239
19518396,Barra da Tijuca,3.0,529.0,452.61879639364656,0.16875393645809633,0.8671322232897274
32462294,Barra da Tijuca,1.0,218.0,186.3912493226346,0.1695828038721503,0.8668643158387179
2296249,Botafogo,1.0,189.0,161.49597621123232,0.17030779610752145,0.8666299830389399
16757300,Leblon,3.0,470.0,400.9472847351882,0.17222392542306086,0.8660106495821931
27927610,Laranjeiras,1.0,202.0,172.22609910244043,0.17287682327316722,0.8657996192101145
30416066,Lagoa,2.0,348.0,296.6235233079918,0.1732043235109939,0.8656937642175868
35932337,Copacabana,1.0,202.0,172.02843174586013,0.17422450434482406,0.8653640202294338
15739903,Leblon,2.0,483.0,411.13196799086535,0.17480526352728543,0.8651763065980551
8067388,Botafogo,2.0,382.0,323.05996753310086,0.18244300869887287,0.8627076260760734
12010782,Copacabana,1.0,189.0,159.68891534332246,0.18355115377708153,0.8623494501866393
2835748,Tijuca,2.0,399.0,336.71332226306646,0.18498429856680976,0.8618862275275825
1459309,Copacabana,1.0,294.0,247.70130204198932,0.18691342183644366,0.8612626941504854
23785915,Copacabana,1.0,202.0,169.9985824226922,0.18824520252608945,0.8608322345090312
19120401,Ipanema,2.0,449.0,377.80736108481784,0.18843634679526367,0.8607704526449341
36727666,Leme,1.0,189.0,159.00050592961873,0.18867546298035354,0.8606931652446138
16252444,Leblon,1.0,399.0,334.7249248508904,0.19202357033239226,0.8596109862480915
12762977,Barra da Tijuca,2.0,382.0,320.05305599331007,0.1935521090852661,0.8591169302457583
22871471,Ipanema,1.0,298.0,249.2047359950706,0.19580391925575036,0.8583890976482851
2924321,Flamengo,1.0,252.0,210.71138203370708,0.1959486837767883,0.8583423066981641
7809167,Copacabana,2.0,399.0,333.5922621474736,0.19607090833423202,0.8583028011402423
29213001,Copacabana,3.0,361.0,301.543041849531,0.19717569268316204,0.857945711509478
10858343,Lapa,1.0,143.0,118.92485704371504,0.20243995708513052,0.8562441900918681
13166901,Barra da Tijuca,2.0,122.0,391.3503955378101,-0.6882589071301628,0.855863128542003
9863894,Barra da Tijuca,1.0,269.0,223.21124661582846,0.20513640812633027,0.8553726401757162
18595795,Centro,1.0,134.0,111.16324834426815,0.2054343678857542,0.8552763332896002
25029670,Copacabana,3.0,399.0,330.8391175248262,0.20602425428141524,0.8550856695501803
20799042,Copacabana,1.0,206.0,170.7485678316822,0.2064522860482636,0.8549473206445977
2372644,Copacabana,2.0,399.0,329.80447468263486,0.20980772132928394,0.8538627731066882
23453304,Copacabana,3.0,500.0,413.11051999595486,0.2103298652498511,0.8536940051657035
21235156,Recreio dos Bandeirantes,1.0,248.0,204.3120896394314,0.21382929633615277,0.8525629151428381
23187702,Catete,1.0,147.0,121.06453522711878,0.21422842556018495,0.8524339081494146
1809110,Copacabana,1.0,189.0,154.51342673530075,0.22319466983137137,0.8495358286651775
8760574,Copacabana,1.0,348.0,284.4879729943189,0.22325030593454787,0.8495178459017906
2149220,Copacabana,1.0,181.0,147.81415222158842,0.2245106255364684,0.849110483992898
10279456,Leblon,2.0,504.0,411.15667188969485,0.2258100973616528,0.8486904672586881
2987682,Copacabana,2.0,399.0,325.4695739423613,0.22592104437590366,0.8486546068408685
12986951,Copacabana,3.0,579.0,471.8063838662243,0.22719831651148104,0.8482417655151198
10872696,Copacabana,2.0,315.0,256.56262324651834,0.22777042117055402,0.8480568492084535
23052754,Botafogo,3.0,500.0,405.8602018828737,0.23195129180045582,0.8467055035354715
30899622,Flamengo,1.0,218.0,176.7342066616948,0.23349069836433145,0.8462079348271323
10247747,Copacabana,2.0,449.0,363.9340411839766,0.2337400440455657,0.8461273410376466
21978657,Copacabana,1.0,168.0,136.16659375388744,0.23378279039313732,0.8461135245154578
31018689,Gávea,1.0,252.0,204.13513034766174,0.23447639595800962,0.845889336550362
14112897,Barra da Tijuca,2.0,462.0,371.5329417293091,0.24349673503945524,0.8429737724811556
30835425,Copacabana,2.0,374.0,300.5662756503236,0.2443179102206019,0.8427083513222549
24082286,Barra da Tijuca,1.0,298.0,238.98237703793578,0.24695387037972183,0.8418563533365474
17996707,Barra da Tijuca,1.0,218.0,174.79503676874717,0.2471750001026216,0.8417848795406181
3302205,Copacabana,1.0,202.0,161.80654380888532,0.24840439233773148,0.8413875140097569
11910522,Recreio dos Bandeirantes,3.0,290.0,232.27999108264945,0.24849324579495402,0.8413587946961076
20915205,Leblon,2.0,630.0,503.05561398594955,0.25234662427919163,0.8401133014000955
2557565,Leme,1.0,290.0,231.38302680421313,0.25333307289383056,0.839794460377492
826814,Botafogo,1.0,193.0,153.84556419648618,0.25450480816923093,0.8394157307935225
7290147,Copacabana,3.0,550.0,436.8845412213966,0.2589138504703483,0.837990635218214
2454776,Copacabana,1.0,319.0,253.13281806975755,0.2602079905423049,0.8375723418192356
8823011,Recreio dos Bandeirantes,2.0,348.0,275.87269230461635,0.26145142200497773,0.8371704385135664
25139623,Copacabana,1.0,218.0,172.6899444496859,0.2623780770484607,0.8368709240357919
12522631,Ipanema,2.0,348.0,275.31026015786864,0.2640284448550865,0.8363374903106817
30790286,Recreio dos Bandeirantes,2.0,348.0,275.1176324903132,0.2649134730114142,0.8360514305218504
2405206,Leme,1.0,160.0,125.65603296930293,0.2733172949928089,0.8333351377980702
6611554,Copacabana,1.0,357.0,280.21632197060194,0.2740157228865976,0.8331093911544378
11077478,Copacabana,2.0,311.0,243.6497867375474,0.27642221306354076,0.8323315627125752
31039804,Copacabana,1.0,214.0,167.31486073209157,0.2790256589500544,0.8314900740263621
36794159,Copacabana,1.0,218.0,170.2365275501084,0.28057123307941434,0.8309905118306209
29455620,Copacabana,2.0,298.0,230.33488606757913,0.29376841297313616,0.8267249046105848
12212093,Copacabana,2.0,378.0,291.66584285327843,0.29600366056628613,0.8260024253878498
433821,Ipanema,2.0,386.0,297.596516716187,0.2970581922775728,0.8256615784707323
347883,Copacabana,1.0,218.0,167.816080287353,0.2990411862004918,0.8250206329609333
9634617,Leme,3.0,600.0,461.48291140244277,0.30015648505077897,0.8246601448213008
17011182,Copacabana,0.0,256.0,196.30289845362552,0.30410708153897836,0.8233832286135033
30742600,Lapa,1.0,202.0,154.86420917789206,0.3043685243500207,0.8232987247762145
22106190,Copacabana,3.0,500.0,383.2656610300548,0.3045781316703746,0.8232309752641009
31626919,Copacabana,3.0,474.0,362.2737356495701,0.30840288256089177,0.8219947350108943
1855411,Barra da Tijuca,1.0,382.0,290.0496270011571,0.31701600153575127,0.8192107930792041
20242958,Copacabana,3.0,479.0,361.5907891190375,0.3247018851531387,0.8167265531950239
35377154,Leme,2.0,348.0,262.5082700099002,0.3256725206671607,0.8164128233004571
3089389,Ipanema,2.0,474.0,356.99736846421376,0.32774087954520836,0.8157442860345505
11395074,Barra da Tijuca,2.0,399.0,300.1435322498466,0.3293639779912463,0.815219666342616
808557,Ipanema,1.0,252.0,189.48316120992644,0.3299334800563718,0.8150355912492712
4239653,Botafogo,2.0,487.0,365.6283583251167,0.33195357775547496,0.8143826530155073
3163016,Barra da Tijuca,2.0,466.0,349.14791765584914,0.3346778727156281,0.8135021033567831
13951621,Barra da Tijuca,3.0,638.0,474.2941269409383,0.34515686313663174,0.8101150723730055
13465405,Barra da Tijuca,3.0,399.0,294.9534598976056,0.3527557877724661,0.8076589394679334
3163773,Copacabana,2.0,399.0,292.79501089128865,0.36272813797412695,0.8044356653015209
31096575,Copacabana,0.0,218.0,159.102858314173,0.37018280067304365,0.8020261609007693
32544922,Flamengo,1.0,202.0,146.59409505326374,0.37795454807784035,0.7995141680273549
27389999,Ipanema,3.0,571.0,414.3807758211958,0.37795967698652344,0.7995125102557638
4805479,Copacabana,3.0,600.0,432.4733403701871,0.38736875546227667,0.7964712974054977
32176158,Copacabana,2.0,437.0,313.4871151019634,0.39399668741684435,0.794329009838988
20884297,Leme,1.0,239.0,170.96165813044033,0.39797427454551104,0.7930433696862433
4629096,Ipanema,2.0,600.0,428.17810027088314,0.40128605274397566,0.7919729330393012
30250293,Copacabana,1.0,298.0,212.62267301356357,0.40154385125705794,0.791889607116068
5809429,Barra da Tijuca,1.0,390.0,278.16517279125947,0.4020446775796176,0.7917277294729125
2961783,Copacabana,1.0,298.0,212.22013856882342,0.40420226850129026,0.7910303505262369
536931,Ipanema,1.0,441.0,313.91327061788775,0.40484662891747925,0.7908220796330813
30710031,Leblon,1.0,449.0,319.0839510505332,0.40715319125809635,0.7900765499780463
31893835,Copacabana,3.0,466.0,330.8975048689027,0.40829106639720103,0.7897087647051356
8973153,Barra da Tijuca,2.0,500.0,353.9563879984505,0.41260340808480844,0.7883149248100934
15232131,Copacabana,1.0,223.0,157.79919315544973,0.41318846782898455,0.7881258211463554
20810819,Leme,3.0,500.0,352.9642643571666,0.4165740005170808,0.7870315454909268
3138327,Recreio dos Bandeirantes,3.0,600.0,420.75080141759264,0.4260222392410933,0.7839776752214956
1203715,Barra da Tijuca,2.0,630.0,441.55625572771186,0.42677176877886436,0.7837354114474397
6948080,Barra da Tijuca,2.0,416.0,290.6196858420866,0.4314240234436184,0.7822317045004077
16239947,Copacabana,2.0,374.0,261.2109660208089,0.43179287492166774,0.7821124839138461
35343701,Leblon,2.0,479.0,333.36904020715184,0.4368460841545294,0.7804791799836404
6015793,Copacabana,1.0,260.0,180.2251572003907,0.44263988467996396,0.7786065013089714
10187000,Copacabana,1.0,298.0,205.12134239821242,0.45279860455221455,0.7753229885295472
31567722,Recreio dos Bandeirantes,1.0,298.0,203.9518459394696,0.46112921227711157,0.7726303601994966
16481077,Copacabana,2.0,571.0,388.3606703938863,0.4702827642687808,0.7696717389047141
2276698,Copacabana,0.0,294.0,199.1096914249364,0.47657302814331826,0.7676385927920416
25515930,Copacabana,3.0,600.0,404.5019816321343,0.483305465103153,0.7654625270010487
4033529,Barra da Tijuca,1.0,382.0,257.2351734886979,0.4850224206091469,0.7649075707254027
30039128,Gávea,2.0,621.0,417.30984856448515,0.4881029099509484,0.7639118915209476
12253878,Laranjeiras,3.0,651.0,437.0879347416714,0.4894028140693367,0.7634917350604457
27284363,Ipanema,1.0,340.0,227.24172352070545,0.4962041069408647,0.761293413584797
14348130,Botafogo,1.0,256.0,170.9100158370346,0.49786423426524085,0.7607568253774628
4983218,Ipanema,1.0,395.0,262.3787592331359,0.505457229672406,0.7583026089243011
17246802,Botafogo,1.0,348.0,230.55220067883937,0.5094195543367037,0.7570219019223305
32212971,Barra da Tijuca,1.0,281.0,184.76746888773232,0.5208304886762296,0.7533336469846832
13666202,Copacabana,0.0,348.0,228.45459119215144,0.5232786444957012,0.7525423513273225
5297470,Copacabana,1.0,227.0,148.99109292030658,0.5235810111240635,0.7524446200481077
32565804,Centro,0.0,202.0,131.4634457979355,0.5365488008771806,0.7482531565654342
21946673,Ipanema,2.0,600.0,389.40895091152214,0.540796631909795,0.7468801678763255
14214668,Copacabana,1.0,269.0,174.3334072536482,0.5430203782377503,0.7461614061053682
19784264,Copacabana,2.0,428.0,276.9909311905701,0.5451769419322088,0.7454643591802197
12407116,Copacabana,1.0,399.0,256.59956272777083,0.554951987284964,0.7423048581073632
11552883,Copacabana,1.0,399.0,255.7587396455226,0.5600639905913183,0.740652550691079
36105075,Copacabana,1.0,273.0,174.52320429141247,0.564261904933596,0.7392956961303534
16975763,Ipanema,1.0,428.0,270.4721622894905,0.5824179330585049,0.7334272844484278
22428916,Ipanema,1.0,449.0,282.07062470576767,0.5917999276541435,0.7303948256801318
20149747,Barra da Tijuca,3.0,500.0,313.5744317418301,0.5945177584238006,0.7295163653842771
11860047,Recreio dos Bandeirantes,1.0,550.0,344.446259155492,0.5967657809624105,0.7287897570294073
4047837,Copacabana,1.0,281.0,175.16216270712656,0.6042277376412377,0.7263778950603254
4387531,Copacabana,3.0,617.0,383.6819857150271,0.608102603123686,0.7251254567127611
1348194,Santa Teresa,2.0,428.0,265.2615037181113,0.613502125264388,0.7233802171378213
29797575,Copacabana,2.0,550.0,339.54224105557137,0.619827913870616,0.7213355886817082
2050994,Barra da Tijuca,1.0,399.0,246.28205991024157,0.6200936444392948,0.7212496989506088
4077092,Ipanema,2.0,651.0,401.5742909663776,0.6211197146943501,0.7209180513771519
31137684,Barra da Tijuca,2.0,500.0,308.06106304508006,0.6230548419773276,0.7202925773761584
14226576,Barra da Tijuca,1.0,500.0,307.81710688512965,0.6243411714820277,0.719876808517449
22465351,Copacabana,0.0,281.0,172.77705307362024,0.6263733811935432,0.7192199554255098
31010323,Copacabana,2.0,500.0,302.35137998016467,0.6537050369434456,0.7103857871379511
35219160,Leblon,1.0,399.0,239.48777184996197,0.6660558362452498,0.7063937479978272
30326026,Copacabana,0.0,365.0,217.4120077972178,0.6788401142058302,0.7022615994016304
20691650,Flamengo,3.0,592.0,349.88550155776153,0.6919820837510997,0.6980138373320639
30468192,Flamengo,2.0,550.0,323.79525575692065,0.6986042575401279,0.6958734109262489
29659008,Laranjeiras,1.0,252.0,148.02930426797977,0.7023656312252908,0.694657655524118
13515704,Centro,1.0,399.0,229.82393222211763,0.736111623111465,0.683750238348921
28815643,Copacabana,3.0,600.0,345.25752790809423,0.7378332157893366,0.6831937832414035
21332100,Flamengo,1.0,361.0,206.17320882157586,0.7509549473637607,0.6789525625113695
17074151,Catete,1.0,260.0,147.43351316911955,0.763506779505122,0.6748955453123888
21344893,Copacabana,1.0,290.0,163.22667899121714,0.7766703445311427,0.6706408031274224
2383310,Ipanema,1.0,357.0,198.6301016091281,0.7973106649389841,0.6639694157200694
28839870,Barra da Tijuca,1.0,521.0,288.40742374838663,0.8064722233174295,0.6610082065920139
31743204,Copacabana,1.0,319.0,176.1105184679226,0.8113625624133509,0.6594275457293163
14216305,Barra da Tijuca,2.0,403.0,221.31460917128123,0.8209371785669497,0.6563328276059924
2056578,Ipanema,1.0,319.0,174.47041634175994,0.8283902032716508,0.6539238526395599
17703692,Copacabana,1.0,252.0,137.21190533753136,0.8365753276299037,0.6512782476057097
2674805,Santa Teresa,3.0,613.0,332.31833470648917,0.8446168507115777,0.6486790575368078
8796046,Botafogo,1.0,235.0,127.34740650392229,0.8453457863922971,0.6484434501322214
23014299,Barra da Tijuca,2.0,579.0,312.74170073122326,0.8513680735451543,0.6464969197547293
27021890,Copacabana,1.0,327.0,175.75367565462847,0.8605585276212597,0.6435263709270137
13462818,Copacabana,3.0,613.0,329.06660227925676,0.862844772924686,0.6427874081674239
36808690,Recreio dos Bandeirantes,2.0,382.0,202.0151828886902,0.8909469800122942,0.6337041814161632
2458427,Botafogo,2.0,500.0,263.82812355299694,0.8951732410724651,0.6323381645976308
11228301,Barra da Tijuca,2.0,600.0,316.4247458195413,0.8961854530245343,0.6320109963203379
35265337,Copacabana,3.0,600.0,316.37059990082054,0.8965099797139646,0.6319061024414429
31081134,Leblon,1.0,487.0,256.73513887669714,0.8968965531200339,0.63178115375352
22055268,Copacabana,1.0,281.0,147.67005131340065,0.9028909213529881,0.6298436473604906
29570067,Leme,3.0,630.0,325.5187734984386,0.9353722466732688,0.619344997124735
31119727,Ipanema,1.0,378.0,192.96451741775522,0.9589093635367967,0.6117373039326719
2376222,Botafogo,1.0,449.0,225.9068798298545,0.9875446039455362,0.6024817895562181
4475107,Copacabana,1.0,382.0,191.6538557531245,0.993176701292493,0.60066137676344
2941129,Ipanema,2.0,600.0,295.21571709398,1.0324121151347572,0.5879796624945994
30580077,Copacabana,1.0,348.0,167.1696401383439,1.0817177073062254,0.5720430539427357
22882181,Ipanema,1.0,600.0,285.7378514429879,1.099826806179074,0.566189810786058
1330376,Copacabana,1.0,399.0,184.81175250167553,1.1589536087342855,0.5470787796484781
14204648,Barra da Tijuca,2.0,600.0,275.65820938696965,1.1766084940271764,0.5413723479122485
2834285,Ipanema,1.0,424.0,193.8037146649584,1.1877805630970362,0.5377612992737583
1943201,Copacabana,1.0,508.0,229.65860617653885,1.2119789389015962,0.5299398732284724
30977947,Copacabana,1.0,600.0,261.09372222136636,1.2980253791444838,0.5021278467414289
3971722,Leblon,1.0,592.0,251.11124378031016,1.357520878347938,0.48289764506155036
900096,Ipanema,1.0,508.0,212.20654099732877,1.3938941637354838,0.47114103114743977
16897797,Botafogo,1.0,298.0,124.3867521126914,1.395753526308165,0.47054004590070025
14104506,Copacabana,1.0,554.0,229.7349948153802,1.4114741441337917,0.4654588102548694
17761039,Copacabana,1.0,449.0,185.4638676858549,1.420956737301153,0.46239383590390193
3197436,Copacabana,1.0,588.0,237.64878672005776,1.474239435914496,0.44517174256741504
31960056,Glória,1.0,420.0,168.94787293037345,1.4859738848152872,0.44137892089206815
12863588,Copacabana,1.0,500.0,169.9730761364754,1.941642355160638,0.2940972491485005
30744239,Copacabana,1.0,600.0,164.995169829596,2.636470089516372,0.06951425306771364
32655506,Humaitá,1.0,592.0,153.70486095250837,2.851537266494882,0.0
